movieId,production_company,director,budget
91323,11370,64141,25000000
91325,4,468,40000000
91337,0,1173588,3200000
91353,7959,22164,0
91355,3922,58269,0
91386,17,20629,130000000
91414,5,208113,10000000
91470,856,1059118,8000000
91483,1786,1723,55000000
91485,925,12786,100000000
91488,71884,122965,0
91500,1632,23964,75000000
91529,174,525,250000000
91535,33,19242,130000000
91542,79,956,125000000
91571,288,5469,7700000
91622,4,52443,12000000
91628,12,1201,56000000
91630,4,7087,145000000
91653,25,11649,50000000
91658,5,7467,90000000
91660,491,10855,30000000
91666,1441,117147,0
91671,25,64151,75000000
91688,6667,46802,5500000
91690,6404,119368,0
91784,2265,19656,1000000
91842,33,67813,25000000
91860,0,1087383,0
91869,8762,254741,0
91873,1088,18342,0
91890,104,71068,13000000
91935,2268,225893,0
91947,49928,588219,0
91974,126,80924,70000000
91976,1645,40223,25000000
91978,435,72344,42000000
91981,3407,20640,10000000
92008,1898,1884,23000000
92046,37058,801,0
92048,4908,562918,0
92094,7429,80660,0
92192,1038,77123,5000000
92198,1205,21370,17000000
92234,1,1216147,58000000
92243,724,607,94000000
92259,9,84426,13000000
92264,126,114597,40000000
92309,1360,101542,750000
92348,5542,228279,0
92391,6448,1375066,1000000
92420,25,934803,15000000
92422,1314,63306,17000000
92427,230,5844,0
92439,500,119417,0
92475,0,0,0
92494,4400,91295,0
92507,33,125738,85000000
92509,158,566328,30000000
92535,15993,52849,250000
92637,882,96801,0
92643,806,81437,0
92665,52241,930629,850000
92674,0,104025,0
92681,12,132876,79000000
92694,76,3055,0
92730,5240,141978,2200000
92760,97519,117702,0
92938,5,20193,57000000
92954,455,52968,0
93006,16151,1277435,0
93008,16151,1277435,0
93022,7216,126501,0
93040,0,0,0
93114,4498,129620,0
93134,83,74118,0
93139,1311,97901,100000
93193,2857,143059,0
93208,2,71792,0
93242,126,111094,0
93270,1885,1299380,12000000
93272,33,124748,70000000
93287,25,5065,41000000
93297,8403,293911,12000000
93320,6066,60962,0
93326,444,36425,65000000
93363,2,7,250000000
93443,4253,71280,0
93502,1208,21808,10000000
93510,5,155267,42000000
93512,2130,45407,10000000
93563,104,1311595,20000000
93598,2806,549310,0
93610,569,43652,12000000
93721,1030,928915,0
93723,37812,78188,0
93740,288,5306,0
93766,174,66739,150000000
93790,562,814,0
93805,7330,66212,7500000
93819,24562,551463,70000
93831,33,68844,50000000
93838,58,142013,1100000
93840,1632,47506,30000000
93855,7357,95024,0
93980,25,7396,30000000
93982,1205,11266,26000000
93988,0,0,0
94011,1804,41621,17000000
94015,7295,56512,85000000
94018,33,36602,209000000
94070,6735,18844,10000000
94122,10567,57492,0
94130,308,89411,1100000
94150,94,264113,0
94160,4571,2534353,0
94262,15978,33954,0
94266,33,52934,30000000
94323,1309,20400,12000000
94325,79,33433,25000000
94405,2253,52358,30000000
94478,79,510,150000000
94494,6570,937024,0
94503,698,123798,0
94661,1569,76447,1250000
94677,4,6767,65000000
94735,28099,1180218,0
94777,5,5174,225000000
94780,33,228134,170000000
94799,26197,933739,0
94810,104,582255,7971518
94833,5,53304,60000000
94864,25,578,130000000
94867,13362,150630,0
94896,97,564,5000000
94919,2157,67813,10000000
94931,23485,98,0
94953,7295,22214,35000000
94959,258,5655,16000000
94985,152,589402,35000000
95004,429,124279,3500000
95067,4,53177,40000000
95088,188,930707,750000
95105,521,18864,145000000
95135,166505,90492,125000
95145,5542,122186,0
95147,5542,122186,0
95149,429,90367,0
95163,5542,67925,0
95165,5542,122186,0
95167,2,126638,185000000
95170,3475,206719,0
95175,9027,30477,0
95182,5542,122186,0
95193,3475,1033844,0
95199,1088,64045,40000000
95201,1824,1243,17000000
95207,25,23430,69000000
95218,15996,937925,0
95307,12,20739,75000000
95309,771,71551,10000000
95311,3,8010,0
95313,2,7087,0
95377,3,126638,0
95441,33,52139,50000000
95449,174,1884,7000000
95473,5542,122186,0
95475,5542,1060540,0
95497,5542,122186,0
95499,5542,81853,0
95508,15195,1066409,0
95510,5,87742,215000000
95519,5542,1284691,0
95543,25,229962,95000000
95558,43,223516,1800000
95583,33,1152,45000000
95624,10393,41530,0
95633,175810,124577,0
95654,3,7930,0
95690,0,65242,300000
95717,0,0,0
95720,2575,62854,68000000
95738,0,0,0
95744,191,1146,8000000
95761,6626,15175,10000000
95771,5542,81853,0
95780,5542,1284691,0
95796,1370,56353,0
95839,678,78514,0
95843,0,13980,0
95858,3,7883,0
95873,43,16960,8000000
95875,5,3950,125000000
95939,856,15488,0
95949,6246,225160,0
95965,5542,1060540,0
96004,3341,1284691,0
96007,5542,1032506,0
96020,140,562365,11000000
96079,5,39,200000000
96084,12240,87267,0
96110,174,6737,95000000
96114,3256,199939,0
96121,5,5065,30000000
96150,1030,930705,0
96281,11537,154705,60000000
96283,711,33183,22000000
96373,288,229702,0
96411,1538,1008441,0
96417,5,508,35000000
96430,2,3290,25000000
96432,308,53333,26000000
96448,7405,62797,5000000
96471,0,0,0
96488,11594,930708,1000000
96518,0,0,0
96520,0,0,0
96530,0,62157,0
96563,0,69238,0
96567,4135,929917,6000000
96588,12026,168667,17000000
96606,10986,68994,4000000
96608,2,173394,0
96610,559,67367,30000000
96616,5,74619,70000000
96655,9118,836732,2500000
96691,47,4014,65000000
96726,43,131870,0
96728,178,4762,32000000
96737,284,43141,50000000
96811,10405,19769,7000000
96815,15156,1039529,0
96821,2130,19311,13000000
96829,76,4453,3800000
96832,94,27977,4000000
96861,25,75035,45000000
96917,5855,86482,6900000
96935,3029,58052,0
96945,83,56405,0
96964,2902,59611,18200000
96975,215,229568,11000000
97024,83,17496,15400000
97168,2265,17350,0
97172,8601,510,39000000
97188,491,55499,3000000
97194,10713,992714,0
97225,5,185438,85000000
97230,7193,110828,0
97285,955,82461,0
97304,174,880,44500000
97306,2376,54472,15000000
97328,7373,144009,0
97470,6692,523789,7000000
97643,3631,54526,6400000
97665,83,64575,61000000
97701,4,142276,5000000
97742,491,18878,45000000
97752,96,9340,102000000
97757,10202,935910,0
97785,342,69593,20000000
97836,5,57370,0
97858,7584,3045,0
97860,81,37618,15000000
97866,11594,859754,0
97870,1591,168330,1000000
97904,13369,930710,500000
97913,2,165787,165000000
97921,308,17883,21000000
97923,4,24,31000000
97936,33,36588,0
97938,290,1614,120000000
97950,33,150,15000000
97988,3172,8246,0
98061,25348,67075,0
98083,19,56578,0
98122,84489,1044257,0
98124,429,105643,3500000
98154,7,488,65000000
98160,10989,45421,0
98175,2932,57434,16000000
98203,491,15557,120000000
98230,5860,68432,0
98239,21,8684,65000000
98243,521,151007,145000000
98279,19402,1055220,0
98296,694,15115,12000000
98361,1898,17016,10000000
98491,2,8020,0
98499,18674,10885,0
98503,6378,83736,0
98585,2363,8686,15700000
98604,10342,1414,22000000
98607,1780,56340,0
98623,2521,62410,0
98633,2521,62410,0
98697,64,16862,0
98799,6805,1049375,0
98809,11,108,250000000
98836,4793,7017,0
98908,69704,124470,0
98961,5,14392,40000000
99005,376,9556,20000000
99007,491,56661,35000000
99030,6929,133398,0
99087,1020,20646,35000000
99106,4,29214,40000000
99112,4,9033,60000000
99114,5,138,100000000
99117,10105,41039,35000000
99122,11472,1119358,0
99130,37356,3535169,2000000
99145,491,51894,45000000
99149,33,70500,61000000
99191,3176,17272,0
99415,444,58375,25000000
99437,5161,58245,0
99532,0,0,0
99574,6735,5216,15000000
99636,3653,1068112,2840000
99638,3219,71640,0
99721,925,97026,10000000
99728,79,91268,60000000
99750,1020,81476,20000000
99764,0,0,0
99813,429,105643,3500000
99846,11594,589610,0
99853,0,1037989,0
99910,435,69081,30000000
99917,44640,76624,100000
99992,288,76998,6300000
100044,0,0,0
100068,9,77309,0
100083,2150,1579630,6000000
100106,1898,112201,0
100159,443,137467,0
100163,4,76927,50000000
100194,2953,84074,0
100226,0,1031692,0
100277,1618,150512,0
100302,83,52244,60000000
100304,12905,556141,0
100306,3552,83863,472000
100326,126,26473,0
100383,435,1884,30000000
100390,33,71600,35000000
100397,10485,935179,0
100487,174,2163,60000000
100498,25,12028,92000000
100507,7295,52115,13000000
100527,7295,5306,28000000
100553,0,0,0
100556,9120,1349420,1000000
100579,2982,62941,11500000
100611,308,1098477,40000000
100714,97,564,3000000
100737,1450,76422,35000000
100810,2514,116357,3500000
100843,587,20267,300000
100882,3393,137141,0
100906,888,44765,4000000
101025,12,9032,195000000
101070,703,1088579,0
101072,3391,16794,0
101074,3166,74565,0
101076,4,54507,130000000
101088,43,10099,12000000
101112,2,7623,200000000
101142,521,71267,135000000
101283,12,93419,30000000
101360,559,37948,13000000
101362,925,20907,70000000
101415,769,30368,0
101423,4623,83762,0
101525,737,139098,15000000
101529,8714,1085904,0
101531,7429,1255,0
101577,33,8685,44000000
101612,1473,3289,13000000
101739,559,932248,17000000
101741,43,2034,20000000
101765,356,8392,0
101864,33,86270,120000000
101884,773,57082,25000000
101895,174,4723,40000000
101962,882,81718,0
101973,1632,82839,10000000
102007,13252,1242435,0
102025,5822,1286104,0
102033,4,865,25000000
102058,1632,35268,0
102066,105878,1074560,0
102070,1898,89824,0
102084,2785,74863,0
102088,5686,12453,3860000
102123,5,54734,32000000
102125,420,1108,200000000
102165,2394,154521,0
102194,7493,71872,10000000
102217,686,108258,0
102278,5218,2149,83000000
102338,5798,99436,0
102378,7633,566275,6000000
102407,79,6201,105000000
102445,4,15344,190000000
102481,25,17825,58000000
102590,3151,79683,0
102602,344,98835,0
102666,344,1190421,0
102684,9,21183,4800000
102686,923,57130,103000000
102716,33,58189,160000000
102720,25,5713,100000000
102735,26727,39460,0
102742,82956,933088,0
102747,930,13848,0
102749,26727,1144666,0
102760,1219,137467,31192
102800,258,5656,0
102802,2514,16848,1500000
102819,2596,1884,23000000
102823,0,1092208,0
102852,14358,933853,0
102880,5,11614,130000000
102903,491,18865,75000000
102984,8822,84555,500000
102993,3263,161932,4600000
103027,44570,12891,0
103042,174,15217,225000000
103048,188,236539,1500000
103075,33,53120,3000000
103085,748,130311,0
103107,58636,228643,1000000
103137,70,1769,15000000
103141,2,225976,200000000
103171,25,57758,0
103210,192,1252638,0
103219,104,64211,6000000
103221,10951,208119,0
103228,923,10828,180000000
103233,429,1159663,0
103235,3110,65314,13500000
103245,3432,67897,0
103249,4,12995,200000000
103253,34,82194,115000000
103335,33,124748,76000000
103339,5,6046,150000000
103341,443,11090,20000000
103366,1632,23227,20000000
103372,290,116805,43000000
103384,2,1704,215000000
103449,83,1150,20000000
103483,15156,235430,0
103502,6371,1105693,0
103539,2575,930710,2500000
103543,22822,288710,0
103596,1311,85822,1000000
103602,0,139280,0
103606,9325,1053420,0
103609,174,77121,0
103624,14638,1056121,900000
103655,33,57270,130000000
103685,6705,137467,300000
103688,12,2127,13000000
103755,521,94075,135000000
103772,25,366,120000000
103801,18346,40863,0
103810,429,15002,84000000
103819,144407,68574,2000000
103865,5388,1172509,10000000
103883,33,67813,61000000
103980,1824,1243,18000000
103984,83,56194,12400000
104017,73983,1320896,0
104069,15993,52849,0
104074,436,109857,90000000
104076,5,1215,105000000
104078,288,81809,4000000
104129,33,6384,25000000
104141,2785,1451637,0
104211,12,57633,37000000
104218,5,17494,80000000
104241,33,55075,28000000
104243,33,28239,38000000
104245,2,111736,50000000
104272,18627,1045176,0
104283,856,608,30000000
104303,10427,64139,12000000
104337,326,20019,25000000
104339,19632,25703,1000000
104374,33,7018,12000000
104419,429,90367,0
104457,2395,98631,1000000
104644,2953,87106,0
104760,1786,61921,18000000
104780,14599,1084249,0
104837,17915,82505,0
104841,174,11218,105000000
104863,5353,71280,11000000
104875,0,1060626,0
104879,174,137427,46000000
104906,19374,57408,4900000
104908,34,2127,5000000
104913,23,6159,38000000
104925,104,59,30000000
104944,2294,1144604,1000000
105020,499,21819,13000000
105037,787,465763,1500000
105121,307,108072,0
105197,838,13235,12000000
105211,43,56539,0
105213,6626,24045,3000000
105246,2250,201,16040770
105250,0,0,0
105254,21546,98251,0
105325,1974,1155518,0
105351,215,144221,30000000
105355,83,17458,4300000
105468,5,1046494,78000000
105504,5,25598,55000000
105540,21,589595,0
105585,33,2294,12000000
105593,2254,76965,5000000
105653,491,29605,50000000
105720,64,15389,0
105731,21,2836,30000000
105746,19175,1156224,0
105755,290,578,25000000
105801,48545,1140160,0
105835,6705,98103,0
105844,81,72757,20000000
105954,6742,556172,9000000
106002,3200,13079,110000000
106062,4,56578,15000000
106072,420,47005,170000000
106100,33,69371,5000000
106144,6705,229604,0
106330,415,12962,28000000
106438,288,3224,12000000
106441,264,126945,0
106487,1632,10943,130000000
106489,11,108,250000000
106491,33,239571,175000000
106540,7,1375201,26000000
106542,2570,1140271,0
106594,0,123515,0
106642,0,0,0
106648,955,67075,0
106696,2,1120694,150000000
106766,258,1224,11000000
106782,562,1032,100000000
106785,33,5501,22000000
106839,773,71570,35000000
106873,4145,77921,0
106883,737,17246,10000000
106889,25582,74296,0
106916,5,17883,40000000
106918,2932,7399,90000000
106920,174,5953,23000000
106927,0,76171,250000
107013,3324,1220035,0
107069,6666,36602,40000000
107141,2,54040,35000000
107159,880,124996,0
107314,829,5281,30000000
107338,47,219492,0
107348,4,55710,50000000
107406,308,21684,39200000
107408,4581,1190179,269750
107410,0,239729,0
107412,344,1190421,0
107436,808,5877,0
107447,318,133398,0
107449,2,145446,5000000
107462,1020,78108,0
107565,47,1238965,5000000
107630,3478,98537,10000000
107702,174,13426,40000000
107723,3463,56339,0
107771,140,4429,7000000
107780,0,0,0
107846,1411,1822,0
107945,5357,158634,0
107951,16,79046,2300000
107953,25,1083453,0
107962,19456,30149,0
107997,2341,87082,0
107999,5542,1060540,0
108078,21513,17520,0
108090,5542,81853,0
108156,33,20400,25000000
108188,4,11181,60000000
108190,491,17329,85000000
108192,43,5655,0
108540,694,1092607,12516654
108601,1286,1107980,11000000
108689,126,1707,65000000
108715,7309,1288625,5000000
108727,0,0,0
108729,164,137427,0
108795,429,74863,0
108928,5,1461,70000000
108932,79,155267,60000000
108945,5,52576,120000000
108949,34,1041418,0
108981,76,42,0
109042,1804,84335,0
109161,355,3556,0
109183,1632,154547,0
109187,5125,280,8500000
109191,79,5575,60000000
109241,1115,78226,0
109282,23231,108446,33157
109295,3095,209879,0
109313,3372,82307,0
109317,13403,1285197,0
109372,1309,3227,12500000
109374,43,5655,30000000
109383,116575,835926,0
109416,3436,62116,0
109483,14580,1211000,8000000
109487,923,525,165000000
109569,25,36425,28000000
109576,5113,1204338,3500000
109578,33,59521,50000000
109596,10077,932086,2000000
109633,3756,74091,0
109673,174,78914,110000000
109687,31775,1184250,0
109723,19177,1277050,0
109846,520,18898,145000000
109848,698,66728,13300000
109850,7,293911,66000000
109853,60250,41549,6000000
109864,13034,1224425,6000000
109895,12622,23532,9500000
109897,25,235820,22000000
109941,521,12099,0
109968,4673,67075,0
109971,1182,27449,3000000
110102,420,19272,170000000
110127,4,6431,125000000
110130,10427,1262197,42000000
110281,3477,118355,0
110286,6018,120245,5000000
110297,2,26205,50000000
110330,6246,4956,0
110350,14253,2808653,150000
110387,0,18533,0
110501,58,142013,4500000
110541,0,63937,0
110553,5,87742,200000000
110586,1266,65594,0
110591,1224,551463,5000000
110603,6427,937340,17000000
110611,5381,87082,0
110655,25,5714,103000000
110669,1435,1103683,0
110718,20993,1241,0
110730,174,559,100000000
110746,3960,1149583,0
110771,25,11151,40000000
110773,1205,1110102,4000000
110781,2,71849,0
110826,104,928490,28000000
110882,7437,23227,2000000
111113,33,52934,18000000
111146,1632,107274,0
111320,559,909318,5000000
111360,104,59,40000000
111362,25,9032,250000000
111364,923,129894,160000000
111375,126,32593,0
111384,1976,74655,420000
111443,6901,15277,11000000
111551,806,1194749,318000
111617,174,57370,40000000
111622,1785,45117,8000000
111659,2,1032536,180000000
111663,6363,216146,0
111680,16647,1029961,2500000
111732,6454,55119,3000000
111743,2531,52139,40000000
111759,79,11694,178000000
111781,4,9033,150000000
111785,3863,86715,0
111795,2,50767,25000000
111800,12269,239418,3200000
111817,12622,51679,0
111844,2262,130051,5500000
111913,21628,1073157,0
111921,711,1053420,12000000
112006,2,121830,0
112070,1905,224,15000000
112138,5,155267,50000000
112171,5,20907,55000000
112175,521,69797,145000000
112183,9015,223,18000000
112290,307,564,4000000
112303,49968,20400,24000000
112316,174,190,40000000
112326,1556,29078,0
112334,6735,1102384,0
112370,4,865,210000000
112421,3353,83281,1000000
112450,1632,22214,0
112454,1583,3124,0
112460,2,210053,50000000
112497,12,170820,20000000
112512,3153,81495,0
112515,2806,164554,2000000
112552,2266,136495,3300000
112556,25,7467,61000000
112580,7741,23968,0
112623,290,32278,170000000
112727,130,55499,30000000
112749,97,3026,18000000
112788,34,51851,40000000
112804,22632,45459,0
112818,33,53120,9000000
112852,420,15218,170000000
112868,7625,125324,4000000
112897,342,143059,95000000
112911,4,11091,100000000
112940,191,45052,15000000
113159,70,17884,2400000
113186,6692,75960,0
113207,23,55789,30000000
113225,1824,1243,16800000
113252,294,1288796,0
113275,7,5306,22000000
113278,429,204553,0
113280,0,231550,0
113313,25701,1284498,500000
113345,79,9340,176000003
113348,4,66739,125000000
113350,806,562206,0
113374,3659,21768,0
113378,308,13015,25000000
113394,35873,1167487,0
113416,3240,1352991,5000000
113453,25,65734,17000000
113532,5778,84740,0
113565,9015,101542,4000000
113573,14,2293,65000000
113604,12,89814,11000000
113705,83,56209,7000000
113741,1436,146439,0
113780,33,77147,5000000
113829,1974,82226,0
113849,58791,69991,0
113862,2395,98631,5000000
114028,104,111807,0
114044,33606,1290265,1000000
114060,43,236859,12600000
114066,6705,1282311,0
114074,1974,303056,0
114126,7426,97524,0
114180,25,1179066,34000000
114184,3672,1279781,1000000
114246,215,2199,28000000
114265,10039,90492,5000000
114335,0,1187307,0
114396,0,8688,10000000
114494,336,232959,0
114554,882,628,49300000
114601,174,17825,19800000
114627,1779,12180,0
114662,79,190,58800000
114670,9081,19303,3000000
114678,773,36804,0
114707,551,59291,0
114713,12,26714,6500000
114762,13241,1368144,1645000
114795,33,1167470,70000000
114818,33,40223,0
114847,1020,119953,7000000
114925,12800,56205,0
114935,7584,56502,5500000
115065,47,228708,22000000
115111,417,63303,0
115122,294,55936,1600000
115149,3528,40644,20000000
115151,7353,63052,10
115170,79,42994,50000000
115203,0,550043,0
115210,5,19769,68000000
115216,76,65879,10500000
115231,308,1141683,13000000
115502,97,18323,0
115569,2266,57113,8500000
115617,2,227439,165000000
115664,2787,1265056,50000000
115667,47,63820,0
115680,25526,1326297,0
115713,284,2036,15000000
115727,5798,99436,0
115819,21018,1270225,295000
115828,18852,1286519,0
115877,18,197,0
115969,0,0,0
116044,0,1100,0
116138,5630,68519,4000000
116169,2812,554948,12000000
116207,104,69987,16000000
116411,6154,1273262,0
116413,16945,1302549,0
116419,6626,84981,12000000
116505,0,147532,0
116529,3451,80999,30000000
116668,7941,76927,0
116718,344,9607,0
116724,30795,1012319,0
116738,8146,585785,0
116797,308,77965,14000000
116799,174,4762,20000000
116817,4302,3905,5000000
116823,1632,10943,125000000
116849,65606,1374315,0
116887,1645,578,140000000
116897,49,591600,4000000
116941,1353,13620,0
116963,3679,85203,0
116977,12,7396,40000000
116985,5387,1189506,0
117107,8147,16852,2000000
117109,6759,1232064,0
117133,3404,64901,0
117176,10163,76998,15000000
117192,3324,1222374,0
117364,49822,1308004,0
117368,7,62047,0
117444,310,96676,0
117466,23,6159,100000000
117511,3268,39189,0
117529,33,930707,150000000
117531,26103,92013,0
117533,6735,220691,0
117545,104,1397397,30000000
117572,4080,60663,0
117590,12,74619,42000000
117630,0,44809,0
117646,3854,58656,0
117849,356,35208,0
117851,521,44114,132000000
117867,2690,208527,11000000
117877,104,1142992,0
117881,21,82337,5000000
117887,104,101666,55000000
117895,25,1179066,61000000
117922,2787,87055,0
118082,264,20659,0
118166,344,235417,0
118198,21398,1144118,0
118248,20658,1035,15000000
118270,3768,78806,0
118290,1644,63937,0
118326,2394,105313,0
118354,27450,84931,5000000
118512,3436,54590,0
118530,4753,106345,0
118572,7584,1288729,0
118696,11,108,250000000
118700,81,929825,20000000
118702,787,11701,65000000
118706,245,17350,0
118784,13331,88567,0
118814,4022,1331991,0
118834,3432,57962,0
118862,20643,55520,9000000
118880,34519,1289604,1000000
118888,21687,60473,0
118894,2785,92317,0
118896,806,143593,4900000
118900,43,69371,15000000
118924,4,2632,0
118930,21206,84074,0
118985,308,510,10000000
118997,2,17633,50000000
119068,4,52443,0
119141,5,54734,44000000
119145,25,957,81000000
119153,787,84074,0
119155,436,17825,127000000
119167,4369,108888,0
119218,2581,18500,0
119655,923,130938,95000000
119714,66515,1216438,8500000
119828,9152,21227,0
119964,14319,1220517,0
120130,22602,992866,0
120138,2320,85675,13000000
120466,5,82194,49000000
120478,11246,1310844,0
120625,42735,229351,1300005
120635,25,75035,48000000
120637,33,638,70000000
120761,105448,228729,0
120783,7584,1299642,0
120799,4,47005,155000000
120807,787,1061773,0
120813,0,147113,0
120827,14063,1083454,0
120919,7819,90350,0
121007,2,61244,0
121035,0,0,0
121097,1192,60621,0
121099,3475,137903,0
121129,3641,62157,0
121169,9217,583857,1000000
121171,27063,589230,0
121231,8714,558929,2000000
121253,21,1224031,0
121338,10265,40940,0
121342,0,40940,0
121372,8774,1827779,0
121374,787,1827779,0
121469,308,1320176,2000000
121715,0,140244,0
121781,5024,105799,0
122092,0,1048458,0
122246,3635,88077,5000000
122260,0,0,0
122433,4630,5629,0
122490,7720,87183,3500000
122627,4867,45037,0
122882,79,20629,150000000
122884,3172,2128,10000000
122886,1,15344,245000000
122888,4,23430,100000000
122890,33,81850,160000000
122892,420,12891,365000000
122896,2,20308,230000000
122898,174,15217,300000000
122900,420,59026,130000000
122902,25,934803,120000000
122904,25,55252,58000000
122906,420,1056121,200000000
122912,420,19272,300000000
122916,420,55934,180000000
122918,420,15218,200000000
122920,420,19272,250000000
122922,420,55499,165000000
122924,25,9032,178000000
122926,0,0,0
122932,5621,28898,10000000
123200,3268,87671,0
123310,4056,154631,0
123545,6730,14293,0
123553,22793,23799,3500000
123947,7382,84061,7000000
124273,7361,140909,0
124404,3631,932071,0
124484,25,58245,0
124851,1556,77162,0
124853,73887,19460,0
124859,4,77357,25000000
125221,60,1054730,0
125914,1632,508,60000000
125916,7626,1137903,40000000
125970,47440,6592,0
125974,2787,87130,0
126088,1353,145255,0
126090,14599,550476,0
126142,1242,44955,0
126420,7587,232858,10000000
126426,56270,1418612,0
126430,0,0,0
126482,1,2216,0
126548,4022,991868,8500000
126577,10118,938637,0
126921,5391,60725,24000000
127052,344,1190421,0
127096,4,1099862,12000000
127098,15993,52849,0
127108,1508,77269,11000000
127114,10039,930710,0
127116,17090,54469,0
127130,43,5656,0
127132,7503,1004172,0
127134,316,29009,8000000
127136,81,150098,0
127146,14914,102109,0
127152,2740,71797,0
127164,89394,96199,0
127172,0,1061561,0
127180,0,0,0
127184,11359,222686,0
127194,2650,240376,447524
127198,14638,51866,7000000
127202,43,1224031,0
127204,1974,1155547,0
127212,2289,229482,0
127298,94,45791,0
127319,1786,82418,14000000
127323,3604,1024823,10000000
127390,0,0,0
128087,1465,29388,0
128089,0,1827779,0
128097,6805,1827779,0
128099,8774,1827779,0
128197,3470,89373,0
128360,215,138,44000000
128366,0,95024,0
128488,972,12786,30000000
128512,711,836732,12000000
128520,14,59027,23000000
128542,32400,1361546,0
128592,33,18878,4000000
128594,0,68185,0
128620,46,3702,0
128695,96,16794,6875270
128736,0,5953,0
128832,11093,2163,3500000
128838,33,10828,55000000
128842,35916,28839,0
128852,3268,87670,0
128900,0,1041478,0
128902,32546,1038006,0
128908,741,229519,0
128914,787,139280,0
128944,2,1060,7000000
128968,3475,210053,0
128975,4,3227,36000000
128991,66102,1372390,0
129011,25307,36086,0
129229,24143,56533,0
129250,11565,35734,20000000
129313,20855,133398,0
129333,5357,143056,0
129354,174,56412,50100000
129397,420,57027,0
129428,43,18844,10000000
129514,2789,74881,0
129657,191,568279,11000000
129659,2,15287,0
129737,264,1375201,35000000
129779,528,116065,0
129937,829,59521,50000000
130050,3960,70890,0
130052,4080,1293994,0
130073,2,11181,95000000
130083,8146,76325,0
130087,102973,17867,0
130444,7237,239235,0
130450,174,36588,150000000
130452,258,5656,10000000
130482,5235,51000,0
130490,491,57270,110000000
130498,83,113610,4000000
130518,1632,78438,0
130520,521,52870,135000000
130576,174,71872,18000000
130578,104,35453,40000000
130634,33,2127,190000000
130686,4205,222470,0
130840,12142,1074560,0
130842,47426,66823,0
130970,2789,74881,0
130976,3467,93550,7720000
130978,344,23442,0
131013,174,52803,40000000
131023,21592,108246,0
131098,7353,1272710,7500000
131104,4,11195,0
131130,2785,92317,0
131237,3419,115122,1950000
131439,1012,110427,0
131480,3019,213199,0
131578,57344,61797,5444534
131610,0,543495,0
131656,297,1244465,25000000
131714,7036,70212,40000000
131724,0,0,0
131739,429,105643,0
131749,9,78223,0
131796,288,133502,11000000
131826,2953,109744,0
131920,15462,518972,0
131934,4514,57109,0
132046,2,7087,190000000
132084,11661,717,0
132153,4748,1099847,0
132157,5,58375,38000000
132333,3102,221734,0
132335,9,19119,0
132362,529,12180,2000000
132422,4319,5281,1420000
132424,711,66121,34000000
132454,93425,206651,0
132462,10393,1402638,0
132488,24133,1157087,0
132496,6831,15892,10000000
132584,3235,129952,0
132618,5031,88970,0
132660,288,1218992,0
132796,12,132876,110000000
132800,4740,1186229,0
132888,1538,57604,0
133115,22864,937659,0
133195,25,1413740,35000000
133217,52295,1460387,0
133281,559,16294,18000000
133365,23315,1389816,0
133377,37723,61763,0
133419,33,9281,29000000
133545,2580,14405,0
133645,1422,16863,11800000
133712,344,107669,0
133716,344,1190421,0
133771,104,122423,4000000
133780,5439,1305360,0
133782,1632,1354171,4000000
133798,12,29214,35000000
133802,294,1062805,2000000
133832,9015,16847,5000000
133867,46976,74623,0
133879,364,40940,0
134004,129241,91389,0
134019,6223,1123340,0
134021,1092,82937,0
134041,344,98835,0
134095,95341,126421,0
134109,3419,115122,4000000
134130,1645,578,108000000
134158,6626,90081,0
134170,19546,1462214,630019
134184,3419,143675,0
134214,43,56194,13360000
134246,925,11266,20000000
134248,52826,1036816,0
134252,344,99280,0
134326,9290,67972,0
134334,64331,87713,0
134368,7076,116805,65000000
134393,33,41039,35000000
134515,14116,84981,980385
134524,29923,1337527,0
134528,258,11649,37000000
134775,3393,57832,65000000
134783,8537,183036,30000000
134796,3324,142618,0
134808,769,6163,0
134847,10128,114464,0
134849,174,100888,0
134853,2,12890,175000000
134859,22632,1393833,0
134861,21224,109744,0
134881,1246,46588,0
135133,264,10943,160000000
135137,5,10965,88000000
135143,174,11343,180000000
135198,47,18969,0
135216,1556,79462,0
135288,288,15557,11000000
135436,6704,124748,75000000
135456,529,16137,0
135518,1205,56512,26000000
135532,491,52609,90000000
135534,33,11012,15000000
135536,174,19769,175000000
135567,25,6046,165000000
135569,4,58189,185000000
135777,3708,86783,0
135787,174,135177,0
135803,5798,99436,0
135815,5798,99436,0
135861,33,52139,68000000
135885,11317,10707,0
135887,33,124747,74000000
135937,8694,52329,0
136012,10354,115983,0
136016,3,21198,175000000
136018,2691,65167,53000000
136020,5,39,245000000
136024,568,97288,0
136297,4174,1148247,0
136305,1311,85822,0
136341,2785,209181,0
136353,1353,113896,0
136355,2785,157770,0
136359,1353,117060,0
136443,2922,140244,0
136445,3268,74881,0
136447,2789,74881,0
136449,529,12180,0
136469,0,74159,0
136471,7480,559968,0
136503,2785,96337,0
136511,2922,1391832,0
136540,10485,1009255,0
136556,521,89112,0
136562,33,2034,30000000
136564,694,549310,15000000
136598,12,1236679,31000000
136602,1974,1155547,0
136654,163,172,0
136664,2373,3087,0
136666,333,57538,20000000
136778,84521,1242112,0
136786,1172,1223175,8000000
136800,3130,89824,21000000
136816,20807,130051,5300000
